SourceURL,SourceTitle,AnchorText,SourceTrustFlow,SourceCitationFlow,SourceLanguage,SourceLanguageDesc,SourceLanguageConfidence,SourceOutLinksInternal,SourceOutLinksExternal,TotalOutlinks,SourceOutDomainsExternal,Domain,DomainTrustFlow,DomainCitationFlow,FirstIndexedDate,LinkType,LinkSubType,TargetURL,TargetTrustFlow,TargetCitationFlow,FlagRedirect,FlagFrame,FlagNoFollow,FlagImages,FlagDeleted,FlagAltText,LastSeenDate,FlagMention,DateLost,ReasonLost,SourceTopicalTrustFlow_Topic_0,SourceTopicalTrustFlow_Value_0,SourceTopicalTrustFlow_Topic_1,SourceTopicalTrustFlow_Value_1,SourceTopicalTrustFlow_Topic_2,SourceTopicalTrustFlow_Value_2,DomainTopicalTrustFlow_Topic_0,DomainTopicalTrustFlow_Value_0,DomainTopicalTrustFlow_Topic_1,DomainTopicalTrustFlow_Value_1,DomainTopicalTrustFlow_Topic_2,DomainTopicalTrustFlow_Value_2,DomainTopicalTrustFlow_Topic_3,DomainTopicalTrustFlow_Value_3,DomainTopicalTrustFlow_Topic_4,DomainTopicalTrustFlow_Value_4,DomainTopicalTrustFlow_Topic_5,DomainTopicalTrustFlow_Value_5,DomainTopicalTrustFlow_Topic_6,DomainTopicalTrustFlow_Value_6,DomainTopicalTrustFlow_Topic_7,DomainTopicalTrustFlow_Value_7,DomainTopicalTrustFlow_Topic_8,DomainTopicalTrustFlow_Value_8,DomainTopicalTrustFlow_Topic_9,DomainTopicalTrustFlow_Value_9,TargetTopicalTrustFlow_Topic_0,TargetTopicalTrustFlow_Value_0,InBucket
https://www.theculturesupplier.com/the-big-screen/evolution-tv-consumed/,The Evolution of TV and How It Is consumed » The Culture Supplier,roku com link,7,7,en,English,99,68,6,74,6,theculturesupplier.com,18,34,30/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,22/06/2018 00:00,0,,,Society/Ethnicity,7,Society,4,Computers/Internet,2,Society/Ethnicity,18,Society,14,Computers/Internet,11,Society/People,7,,,,,,,,,,,,,,,FALSE
http://www.directory10.biz/Arts/Television/,Directory 10.biz - Arts > Television,roku activation code- roku technical support -18555671500,5,9,en,English,98,58,108,166,107,directory10.biz,12,30,29/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,26/05/2018 00:00,0,1/7/2018 0:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Business/Arts and Entertainment,7,Recreation/Travel,7,Sports/Water Sports,6,Reference/Education,6,Arts/Visual Arts,6,,,FALSE
http://lahitech.com/addetail.asp?adid=20160505145611,Roku Enter Code,http://www.rokuactivationcode.com,7,7,en,English,99,65,4,69,4,lahitech.com,17,25,19/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,0,0,24/06/2018 00:00,0,,,Sports/Equestrian,6,Business,6,Shopping/Recreation,5,Sports/Equestrian,14,Business,14,Shopping/Recreation,13,Health/Conditions and Diseases,12,Science/Social Sciences,12,Shopping/Antiques and Collectibles,11,Society/Law,11,Home/Gardening,11,Business/Business Services,11,Arts/Music,11,,,FALSE
http://www.relevantdirectory.biz/index.php?c=50,Relevant Directory.biz - Arts > Television,roku activation code- roku technical support -18555671500,5,9,en,English,99,61,106,167,102,relevantdirectory.biz,12,29,21/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,20/06/2018 00:00,0,30/06/2018 00:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Computers/Internet/Web Design and Development,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,Computers/Internet/Web Design and Development,7,Recreation/Outdoors,7,News/Media Industry,7,Recreation/Radio,7,Society/Religion and Spirituality,7,Business/Arts and Entertainment,7,Recreation/Travel,7,,,FALSE
http://www.directory6.org/Business/Electronics_and_Electrical/,Directory 6.org - Business > Electronics and Electrical,roku link activation code call us at 1-844-965-4357.,5,9,en,English,99,78,108,186,108,directory6.org,12,27,30/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,7/5/2018 0:00,0,19/06/2018 00:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Business/Healthcare,8,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Business/Arts and Entertainment,7,Recreation/Travel,7,Business/Automotive,7,Sports/Water Sports,6,,,FALSE
http://www.targetlink.biz/Arts/Television/,Target Link.biz - Arts > Television,roku activation code- roku technical support -18555671500,5,9,en,English,99,59,109,168,102,targetlink.biz,12,27,15/05/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,17/05/2018 00:00,0,29/06/2018 00:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Society,7,Business/Arts and Entertainment,7,Sports/Water Sports,6,Reference/Education,6,Arts/Visual Arts,6,,,FALSE
http://www.hotlinks.biz/index.php?c=37,Hot Links.biz - Arts > Television,roku activation code- roku technical support -18555671500,5,9,en,English,97,60,107,167,98,hotlinks.biz,12,27,21/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,20/04/2018 00:00,0,19/06/2018 00:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Business/Arts and Entertainment,7,Sports/Water Sports,6,Reference/Education,6,Arts/Visual Arts,6,Health/Mental Health,6,,,FALSE
http://www.piratedirectory.org/Arts/Television/,Pirate Directory.org - Arts > Television,roku link activation code call us at 1-844-965-4357.,5,9,en,English,97,53,76,129,74,piratedirectory.org,12,27,18/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,23/05/2018 00:00,0,22/06/2018 00:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Shopping/Directories,7,Business/Arts and Entertainment,7,Recreation/Travel,7,Sports/Water Sports,6,Reference/Education,6,,,FALSE
http://www.populardirectory.biz/Arts/Television/,Popular Directory.biz - Arts > Television,roku link activation code call us at 1-844-965-4357.,5,9,en,English,99,78,99,177,98,populardirectory.biz,12,27,30/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,0,0,26/06/2018 00:00,0,,,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Business/Arts and Entertainment,7,Recreation/Travel,7,Sports/Water Sports,6,Reference/Education,6,Arts/Visual Arts,6,,,FALSE
http://www.directory4.org/index.php?c=37,Directory 4.org - Arts > Television,roku activation code- roku technical support -18555671500,5,9,en,English,99,60,107,167,104,directory4.org,12,26,27/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,14/05/2018 00:00,0,23/06/2018 00:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Games/Video Games/Adventure,8,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Business/Arts and Entertainment,7,Recreation/Travel,7,Sports/Water Sports,6,Reference/Education,6,,,FALSE
http://www.relateddirectory.org/index.php?c=44,Related Directory.org - Arts > Television,roku link activation code call us at 1-844-965-4357.,5,9,en,English,99,39,110,149,84,relateddirectory.org,12,26,19/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,1,0,10/5/2018 0:00,0,9/6/2018 0:00,DownloadedSuccessfully,Business,5,Sports/Motorsports,3,Business/Transportation and Logistics,3,Business,12,Business/Transportation and Logistics,9,Sports/Motorsports,8,News/Media Industry,7,Recreation/Radio,7,Shopping/Directories,7,Business/Healthcare,7,Business/Arts and Entertainment,7,Recreation/Travel,7,Sports/Water Sports,6,,,FALSE
http://www.wishmachinery.com/2018/02/happy-death-day-explained-spoilers.html,Happy Death Day Explained - Spoilers,roku activation code,4,10,en,English,99,14,11,25,8,wishmachinery.com,4,7,29/04/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,1,0,0,0,29/04/2018 00:00,0,,,Arts/Animation,4,Recreation/Humor,3,Society/Politics,2,Arts/Animation,4,Business/Arts and Entertainment,3,Recreation/Humor,3,Society/Subcultures,3,Society/Philanthropy,2,Society/Politics,2,Society/People,2,Home/Personal Organization,2,Business/Consumer Goods and Services,2,Computers/Software,2,,,FALSE
http://classified4free.net/0/posts/3-Services/27-Other/221412-Use-your-hand-held-device-on-Roku.html,Use your hand-held device on Roku - Classified For Free,www roku com link,3,10,en,English,99,52,16,68,16,classified4free.net,10,28,13/06/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,13/06/2018 00:00,0,,,Health/Conditions and Diseases,3,Arts/Animation,1,Computers/Internet/Domain Names,1,Health/Conditions and Diseases,10,Computers/Internet/Searching,7,Recreation/Parties,6,Arts/Music,4,Shopping/Visual Arts,4,Society/Holidays,4,Computers/Internet,4,Computers/Internet/On the Web,4,Recreation/Pets,4,Arts/Art History,4,,,FALSE
http://adsnity.com/list/add-your-favorite-songs-from-roku-spotify-channel/,Add your Favorite songs from Roku Spotify Channel | Adsnity.com,roku.com/link,3,10,en,English,99,186,6,192,5,adsnity.com,9,26,11/3/2018 0:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,20/06/2018 00:00,0,,,Computers/Internet/Searching,3,Science/Astronomy,2,Computers/Internet/On the Web,2,Computers/Internet/Searching,9,Science/Astronomy,7,Computers/Internet/On the Web,6,Computers/Internet/Web Design and Development,4,Science/Social Sciences,4,Arts/Animation,4,Society/Gay  Lesbian  and Bisexual,3,Science/Environment,3,,,,,,,FALSE
https://technofaq.org/posts/2017/02/the-men-behind-the-efforts-the-evolution-of-television/,The Men behind the Efforts – The Evolution of Television | Techno FAQ,https://www.rokuactivationcode.com,2,10,en,English,99,45,30,75,23,technofaq.org,14,31,29/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,17/06/2018 00:00,0,,,Regional/Middle East,2,Business/Investing,1,Recreation/Travel,1,Science/Social Sciences,12,Business/Business Services,11,Business/Information Technology,11,Arts/Radio,10,Recreation/Aviation,10,Society/Politics,10,Business/Publishing and Printing,10,Computers/Programming/Software Testing,10,Business/Investing,9,Business/Transportation and Logistics,9,,,FALSE
http://infomapp.com/roku com link/,Roku Com Link - InfoMapp.com,roku com link,2,10,en,English,97,157,9,166,6,infomapp.com,6,33,15/05/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,15/05/2018 00:00,0,,,Arts/Animation,2,,,,,Computers/Internet/On the Web,5,Recreation/Autos,5,Regional/Asia,5,Arts/Animation,5,Recreation/Humor,5,Recreation/Outdoors,4,Arts/Movies,4,Arts/Music,4,Business,4,Sports/Wrestling,4,,,FALSE
http://my-company-profile.com/Computers/Computer-Repair/Rokuactivationcode-l17839.html,Rokuactivationcode : Computer Repair :: Company Profiles,rokuactivationcode,1,11,en,English,99,50,9,59,7,my-company-profile.com,6,29,3/5/2018 0:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,3/5/2018 0:00,0,,,Computers/Internet/Domain Names,1,,,,,Computers/Internet/On the Web,6,Computers/Internet/Domain Names,3,Computers/Internet/Web Design and Development,2,Games/Video Games/Roleplaying,2,,,,,,,,,,,,,,,FALSE
http://posthereads.com/0/posts/3-Services/27-Other/439778-Solve-your-Roku-problems.html,Solve your Roku problems - Post Here Ads,roku activation code,3,9,en,English,99,52,16,68,16,posthereads.com,7,27,14/06/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,14/06/2018 00:00,0,,,Health/Conditions and Diseases,3,Computers/Internet/Domain Names,1,,,Health/Conditions and Diseases,7,Arts/Music,3,Recreation/Parties,2,Computers/Internet/Domain Names,2,Society/Religion and Spirituality,2,Recreation/Food,2,,,,,,,,,,,FALSE
http://makeitcozee.blogspot.de/2017/02/our-first-valentines-day_14.html,Make it Cozee: Our First Valentines Day,roku.com/link,3,8,en,English,91,110,185,295,43,blogspot.de,56,64,25/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,1,0,0,0,24/04/2018 00:00,0,,,Home/Homemaking,3,Shopping/Flowers,2,Society/People,2,Regional/Europe,40,Arts/Literature,36,Arts/Music,33,Recreation/Outdoors,32,Home/Gardening,32,Society/People,32,Business/Business Services,30,Society/Issues,29,Recreation/Pets,28,Shopping/Publications,28,,,FALSE
http://local.exactseek.com/category/arts-entertainment-1,Arts Entertainment ExactSeek - Local Business Directory,website,0,11,en,English,99,53,18,71,16,exactseek.com,45,42,22/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,1,0,0,0,21/06/2018 00:00,0,,,,,,,,,Computers/Internet/Searching,43,Computers/Internet/Web Design and Development,27,Recreation/Travel,24,Shopping/Antiques and Collectibles,24,Shopping/Sports,24,Computers/Education,22,Business/Construction and Maintenance,22,Health/Alternative,22,Recreation/Outdoors,22,Regional/Oceania,22,,,FALSE
http://www.dewalist.com/0/posts/9-Entertainment/74-Movies/511492-Activate-your-Roku-device-using-Roku-com-link-setup.html,Activate your Roku device using Roku com link setup - World Free Classified Ads Online | Community Classifieds | Dewalist,roku com link setup,1,10,en,English,99,37,21,58,20,dewalist.com,14,31,24/04/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,24/04/2018 00:00,0,,,Computers/Internet/Domain Names,1,Games/Video Games/Roleplaying,1,,,Games/Online,14,Arts,11,,,,,,,,,,,,,,,,,,,FALSE
http://thetechnologygeek.org/roku-ultra-vs-apple-tv-4k-final-verdict/,Roku Ultra VS Apple TV 4K – The Final verdict! - The Technology Geek,roku ultra,2,9,en,English,99,228,23,251,17,thetechnologygeek.org,10,28,10/5/2018 0:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/new-roku-ultra-4660,0,5,0,0,0,0,0,0,26/06/2018 00:00,0,,,Computers/Software/Operating Systems,2,Home/Family,2,Games/Video Games/Roleplaying,1,Business,10,Society/Religion and Spirituality,7,Arts,6,Computers/Software/Operating Systems,6,Home/Family,6,Reference/Libraries,6,Games/Video Games/Roleplaying,6,Arts/Music,5,Business/Employment,5,Reference/Education,5,,,FALSE
https://adsansar.com/activate-netflix-channel-on-roku/,Activate Netflix channel on Roku – AdSansar.com Post Advertisement Free,activate netflix channel on roku,0,11,en,English,99,71,1,72,1,adsansar.com,8,26,17/06/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,17/06/2018 00:00,0,,,,,,,,,Business/Directories,8,Business/Consumer Goods and Services,6,Recreation/Travel,5,Business/Retail Trade,4,Business/Industrial Goods and Services,4,Society,4,Business/Chemicals,4,Arts/Animation,4,Recreation/Food,4,Computers/Internet/Web Design and Development,4,,,FALSE
http://www.acrpe.com/index.php?list=top,Acrpe Directory - Human Reviewed General Web Links Directory - Top Hits,roku activation link,0,11,en,English,99,81,22,103,20,acrpe.com,6,16,9/3/2018 0:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,1,0,1,0,16/05/2018 00:00,0,26/06/2018 00:00,DownloadedSuccessfully,,,,,,,Computers/Internet/Web Design and Development,6,Business/Marketing and Advertising,3,Science/Publications,2,,,,,,,,,,,,,,,,,FALSE
https://www.malc0de.org/best-streaming-device-roku-ultra-2017-review/,Best Streaming Device Roku Ultra (2017) Review - Malc0de,roku ultra (2017) review,0,11,en,English,99,69,24,93,15,malc0de.org,0,21,4/3/2018 0:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,18/06/2018 00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
https://www.ifixit.com/Wiki/Roku_3_Troubleshooting,Roku 3 Troubleshooting - iFixit,https://www.rokuactivationcode.com/how-t...,0,10,en,English,99,51,14,65,14,ifixit.com,67,59,19/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/how-to-troubleshoot-roku-3-issues,0,18,0,0,1,0,0,0,1/7/2018 0:00,0,,,,,,,,,Computers/Systems,67,Business,23,Society/People,21,Computers/Software/Operating Systems,21,Computers/Hardware,21,Shopping/Consumer Electronics,20,Society/Issues,20,Computers/Internet/News and Media,19,Computers/Organizations,19,Science/Environment,19,,,FALSE
http://tampa.freeclassifieds.com/classified_ads/Service/Electronics/4_t1C9L5umDru_UQaBPf5g==,Activate The Industry Muscle TV On Your Roku TAMPA FLORIDA Electronics Service Classified Ads - FreeClassifieds.com,roku account setup,2,8,en,English,99,113,4,117,3,freeclassifieds.com,16,49,31/05/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,31/05/2018 00:00,0,,,Shopping/Publications,2,Regional/North America,2,Recreation/Travel,1,Regional/North America,15,Shopping/Publications,14,Games/Card Games,13,Recreation/Travel,11,Society/Law,10,Health/Conditions and Diseases,8,Society/Religion and Spirituality,8,Arts/Visual Arts,8,Recreation/Models,8,Computers/Software/Networking,7,,,FALSE
http://veslonyc.com/roku activation code/,Roku Activation Code - Veslonyc.com,www.rokuactivationcode.com,3,7,en,English,99,151,6,157,4,veslonyc.com,13,35,17/05/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,20/06/2018 00:00,0,,,Home/Cooking,3,,,,,Home/Cooking,13,Shopping/Gifts,6,Reference/Education,6,Society/People,6,Business/Food and Related Products,5,Computers/Internet/On the Web,5,Arts/Music,5,Society/Ethnicity,5,,,,,,,FALSE
https://flixed.io/watch-live-tv-roku/feed/,Comments on: How to Watch Live TV on Roku – Best Channels in 2017,https://www.rokuactivationcode.com/how-to-setup-your-roku-account/,0,10,en,English,99,0,1,1,1,flixed.io,11,34,19/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/how-to-setup-your-roku-account,2,28,0,0,1,0,0,0,18/04/2018 00:00,0,,,,,,,,,Arts/Movies,10,Computers/News and Media,10,Computers/Software/Shareware,8,Regional/Europe,8,Science/Instruments and Supplies,8,Sports/Hockey,7,News/Headline Links,7,Recreation/Travel,7,Business,7,Computers/Open Source,6,,,FALSE
http://hbnu.org/entertainment/tv/,TV,roku link activation code call us at 1-844-965-4357.,0,10,en,English,99,51,27,78,26,hbnu.org,9,24,19/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/,4,27,0,0,0,0,0,0,26/06/2018 00:00,0,,,,,,,,,Recreation/Autos,8,Computers/Security,8,Health,8,Computers/Internet,7,Business/Directories,5,Regional/Europe,4,Adult/Computers,4,Business,4,Society/People,4,Games/Video Games/Roleplaying,3,,,FALSE
http://imaginationwaffle.com/evolution-tv-video/,Evolution of TV (Video) – Imagination Waffle,https://www.rokuactivationcode.com,0,10,en,English,99,103,9,112,7,imaginationwaffle.com,4,26,14/04/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,1,0,0,0,29/06/2018 00:00,0,,,,,,,,,Computers/Internet/Web Design and Development,4,Home/Cooking,3,Arts/Literature,3,Recreation,3,Science,3,Computers/Internet/On the Web,3,Society/People,3,Computers/Data Formats,3,Regional/Asia,3,Recreation/Food,3,,,FALSE
https://web-directory-sites.org/Arts/Entertainment/,Web Directory Sites - Submit Free Links. View - Arts > Entertainment Category Links.,roku activation code,0,10,en,English,99,26,30,56,29,web-directory-sites.org,12,14,24/05/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,1,0,0,0,29/06/2018 00:00,0,,,,,,,,,Business/Opportunities,11,Science/Events,11,Computers/Programming/Languages,8,Computers/Graphics,8,Computers/Internet/Web Design and Development,7,Recreation/Travel,7,Computers/Internet,6,Arts/Literature,5,Business,5,News/Media Industry,5,,,FALSE
http://ebusinesspages.com/Scam-Phising_dph60.co,Scam Phising in Tampa FL,www.rokuactivationcode.com/jkleeb,4,5,en,English,99,10,4,14,3,ebusinesspages.com,29,46,19/03/2018 00:00,TextLink,TextLink_Normal,http://www.rokuactivationcode.com/jkleeb,0,0,0,0,1,0,0,0,25/06/2018 00:00,0,,,Business/Construction and Maintenance,4,Regional/North America,3,Health/Alternative,3,Regional/North America,25,Business/Construction and Maintenance,24,Business,22,Health/Alternative,22,Computers/Internet,22,Health,21,Shopping/Food,20,Society/Law,19,Sports/Events,18,Health/Mental Health,18,,,FALSE
http://www.thetvaddict.com/2018/01/02/january-2018-tv-premiere-and-return-dates/feed/,Comments on: January 2018 TV Premiere and Return Dates,roku player,0,9,,,0,0,1,1,1,thetvaddict.com,19,39,27/03/2018 00:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,1,0,0,0,27/06/2018 00:00,0,,,,,,,,,Arts/People,18,Arts,16,Arts/Movies,15,Arts/Genres,15,Arts/Television,14,Arts/Music,11,Arts/Illustration,11,Health/Conditions and Diseases,10,Arts/Entertainment,9,Arts/Literature,9,,,FALSE
http://www.hotfreelist.com/0/posts/5-Services/53-Computer/1870189-Watch-Google-Ply-Movies-on-your-Roku-TV.html,Watch Google Ply Movies on your Roku TV - Hot Free List - Free Classified Ads,roku activation code,0,9,en,English,99,22,2,24,2,hotfreelist.com,11,31,7/6/2018 0:00,TextLink,TextLink_Normal,https://www.rokuactivationcode.com/,5,40,0,0,0,0,0,0,7/6/2018 0:00,0,,,,,,,,,Computers/Internet/Web Design and Development,10,Computers/Internet/Searching,10,Recreation/Travel,8,Shopping/Publications,8,Business,7,Computers/Internet/On the Web,6,Arts/Online Writing,6,Recreation/Outdoors,6,Society/History,5,Business/Construction and Maintenance,4,,,FALSE
